Time (s),Satellite ID,Longitude (deg),X (km),Y (km),Z (km),VX,VY,VZ,Status
13410,01,45.0,-8300.552056280525,41012.893650155835,-344.76493858858606,-2.725400297866443,-1.4265063699736458,-1.5816551458621397,non-stationkeeping
13420,01,45.0,-8327.763787726595,40999.081807630144,-361.6856264534576,-2.721173144607087,-1.381184252569295,-1.69206878648715,non-stationkeeping
13430,01,45.0,-8352.654032667762,40984.90653779671,-377.30879914268417,-2.4890244941167765,-1.4175269833431265,-1.5623172689226583,non-stationkeeping
13440,01,45.0,-8376.811785477907,40970.187485436494,-393.7090064959894,-2.4157752810143447,-1.4719052360220681,-1.6400207353305214,non-stationkeeping
13450,01,45.0,-8402.310627072513,40955.37707833511,-409.4066603197615,-2.5498841594606216,-1.4810407101387233,-1.5697653823772082,non-stationkeeping
13460,01,45.0,-8428.754167669924,40940.811833444786,-424.79084965081177,-2.644354059741034,-1.4565244890321554,-1.538418933105025,non-stationkeeping
13470,01,45.0,-8456.496820955488,40926.431611761436,-439.6749106439769,-2.7742653285564165,-1.4380221683352807,-1.4884060993165105,non-stationkeeping
13480,01,45.0,-8484.104130272437,40912.91994382734,-453.9183515849407,-2.760730931694926,-1.3511667934089946,-1.4243440940963825,non-stationkeeping
13490,01,45.0,-8511.15928368668,40899.83492496046,-469.234272018035,-2.7055153414243946,-1.308501886688347,-1.5315920433094312,non-stationkeeping
13500,01,45.0,-8540.722299877267,40886.83554464647,-485.31517508696476,-2.956301619058572,-1.299938031399128,-1.608090306892971,non-stationkeeping
13510,01,45.0,-8569.249822899836,40874.23835651324,-502.62696307008696,-2.852752302256876,-1.2597188133226964,-1.7311787983122213,non-stationkeeping
13520,01,45.0,-8599.85612737264,40863.08661465349,-519.2557077516989,-3.0606304472803627,-1.115174185975145,-1.6628744681611902,non-stationkeeping
13530,01,45.0,-8631.10091721838,40850.067522800186,-536.2180039318146,-3.124478984574209,-1.3019091853307319,-1.6962296180115677,non-stationkeeping
13540,01,45.0,-8661.003228281375,40838.54265149811,-551.769908187511,-2.990231106299501,-1.1524871302076296,-1.555190425569642,non-stationkeeping
13550,01,45.0,-8690.607475837227,40827.133472877045,-566.6118014139932,-2.9604247555852377,-1.1409178621064309,-1.4841893226482334,non-stationkeeping
13560,01,45.0,-8721.083953643221,40816.20540470632,-579.1319406039853,-3.047647780599381,-1.092806817072389,-1.252013918999206,non-stationkeeping
13570,01,45.0,-8749.931870583556,40806.146434759314,-593.1732310493696,-2.8847916940334186,-1.0058969947009673,-1.404129044538431,non-stationkeeping
13580,01,45.0,-8777.82122415994,40795.52887352193,-608.243281987743,-2.7889353576383744,-1.0617561237387805,-1.5070050938373372,non-stationkeeping
13590,01,45.0,-8805.41171758875,40785.34720192378,-624.356079997637,-2.7590493428809872,-1.018167159814584,-1.6112798009894025,non-stationkeeping
13600,01,45.0,-8831.065476477052,40774.69454203817,-641.6436057604968,-2.5653758888301335,-1.0652659885616687,-1.728752576285983,non-stationkeeping
13610,01,45.0,-8857.345506571197,40764.20494082168,-659.5743395812589,-2.6280030094145355,-1.0489601216492235,-1.7930733820762015,non-stationkeeping
13620,01,45.0,-8885.411997101211,40753.318043579544,-679.8482443656649,-2.8066490530013937,-1.0886897242136269,-2.027390478440597,non-stationkeeping
13630,01,45.0,-8913.230645866086,40740.715591434804,-700.4993627579879,-2.7818648764874463,-1.2602452144738778,-2.0651118392322996,non-stationkeeping
13640,01,45.0,-8940.758640777341,40728.64232741122,-722.6955802621313,-2.7527994911255833,-1.2073264023589054,-2.219621750414339,non-stationkeeping
13650,01,45.0,-8967.656020628412,40714.15863107802,-744.6822810717109,-2.6897379851070076,-1.4483696333197744,-2.198670080957962,non-stationkeeping
13660,01,45.0,-8994.208271737865,40697.98684969853,-766.8814660414946,-2.655225110945369,-1.6171781379488115,-2.2199184969783716,non-stationkeeping
13670,01,45.0,-9019.028682932236,40680.63069584044,-789.4779398299698,-2.482041119437027,-1.735615385809158,-2.2596473788475184,non-stationkeeping
13680,01,45.0,-9043.035953538638,40662.43926420499,-811.9209068327682,-2.400727060640221,-1.8191431635446416,-2.2442967002798335,non-stationkeeping
13690,01,45.0,-9067.026273752674,40645.80373317693,-833.9543815692398,-2.385318105288463,-1.6058085286153503,-2.115545340542946,stationkeeping
13700,01,45.0,-9089.558299275115,40629.9985752319,-855.9299456707569,-2.240531240645369,-1.5220127183083565,-2.1075683027643333,stationkeeping
13710,01,45.0,-9111.769224001599,40615.235953287454,-877.1236615358158,-2.2092679576266545,-1.4171494934738451,-2.0274204771793016,stationkeeping
13720,01,45.0,-9133.813320567691,40600.351377948275,-896.4087331936437,-2.1934172856161744,-1.4284923056460361,-1.8350092781318548,stationkeeping
13730,01,45.0,-9155.48146888708,40585.25395337241,-915.2702390321065,-2.156733541380756,-1.4488874282638033,-1.790851258775381,stationkeeping
13740,01,45.0,-9176.401287007133,40570.21546851637,-933.2598583746737,-2.082960427260015,-1.4421660969842367,-1.7020380245507494,stationkeeping
13750,01,45.0,-9196.169796318976,40554.87637826155,-952.0070586243899,-1.9690846932242871,-1.4712994976376295,-1.775769879059225,stationkeeping
13760,01,45.0,-9216.30512579192,40537.497154945224,-968.1324880481346,-2.0066810610823587,-1.6738359350060668,-1.5125046076849145,stationkeeping
13770,01,45.0,-9235.898137927185,40521.54751962412,-983.1507202897716,-1.9535992494725196,-1.5302393586384637,-1.4005045056863885,stationkeeping
13780,01,45.0,-9257.35216569505,40507.13825212998,-995.4495896918907,-2.1401834763128957,-1.3757431804128424,-1.1278822073622885,stationkeeping
13790,01,45.0,-9277.996156967929,40493.27040755137,-1007.8507294257149,-2.0602772124529953,-1.320998034851724,-1.1368486724930855,stationkeeping
13800,01,45.0,-9297.415416327698,40480.07106643866,-1019.6441438608233,-1.9391063254435439,-1.2536392885602403,-1.0750183462377332,stationkeeping
13810,01,45.0,-9315.860195309358,40467.05735311076,-1028.5976268117172,-1.843007494456717,-1.2344922855090785,-0.7906978358180314,stationkeeping
13820,01,45.0,-9334.990436817445,40453.19562005425,-1035.4953536128185,-1.9125019222863597,-1.3184206894539665,-0.5848435993886357,stationkeeping
13830,01,45.0,-9354.505634673762,40438.78563247333,-1041.085002583456,-1.9519668394986984,-1.3723798873314093,-0.4537384670112718,stationkeeping
13840,01,45.0,-9375.832391141466,40422.54539064583,-1045.9277641835859,-2.1336250067192988,-1.5541018184590398,-0.37871483127461486,stationkeeping
13850,01,45.0,-9396.77718355478,40407.38018962678,-1048.2257367456818,-2.0964073067125013,-1.4459849932097675,-0.12451508802260064,stationkeeping
13860,01,45.0,-9420.204008787467,40393.824795503286,-1048.0814284887874,-2.3447677882430065,-1.2846616788284702,0.11921010688693165,stationkeeping
13870,01,45.0,-9442.540690122743,40380.78104912551,-1046.8907113012826,-2.236733543051414,-1.2329879976761338,0.22352264644311523,stationkeeping
13880,01,45.0,-9465.506366895708,40369.574472119595,-1044.3885821906051,-2.3002059975885163,-1.0492131601046393,0.3541513434646869,stationkeeping
13890,01,45.0,-9488.020601837643,40357.588493137235,-1041.0574669499936,-2.2558954489267653,-1.1264963874603207,0.4365510477080293,stationkeeping
13900,01,45.0,-9509.286286368022,40345.16072830667,-1037.2195763331201,-2.1321578094122544,-1.1700435308241686,0.4867434411972732,stationkeeping
13910,01,45.0,-9531.366144468702,40334.06691467294,-1032.5240643703505,-2.214198094779831,-1.0365076960329065,0.5718645003214503,stationkeeping
13920,01,45.0,-9553.559795816462,40324.38132275501,-1026.7490822713078,-2.2263285318222152,-0.8957026690668144,0.679018121711601,stationkeeping
13930,01,45.0,-9574.524917842502,40316.62715593709,-1019.3658614391269,-2.104617515095074,-0.7028772699395124,0.8387820251955607,stationkeeping
13940,01,45.0,-9593.766929942722,40308.569060162445,-1012.8564770577152,-1.93371914914362,-0.7331119954731966,0.7509222089706561,stationkeeping
13950,01,45.0,-9612.718018193335,40302.60955445056,-1004.6405857951964,-1.9057815284635882,-0.5237873641881525,0.9204100065788907,stationkeeping
13960,01,45.0,-9630.952418111383,40297.594525875844,-994.7584574461815,-1.835423762106485,-0.4297398325317413,1.0857122549763023,stationkeeping
13970,01,45.0,-9648.744654648253,40293.38174473941,-984.4273397251278,-1.7925072815332075,-0.34996923113045364,1.1294882825336763,stationkeeping
13980,01,45.0,-9667.032262268818,40291.45106501119,-974.421925018219,-1.8431066811522085,-0.12273959485238459,1.0959825802513175,stationkeeping
13990,01,45.0,-9686.757649374831,40290.33205610986,-961.63695744994,-1.987614137433165,-0.04234227847321026,1.3721034590592296,stationkeeping
14000,01,45.0,-9707.834643805398,40289.421189138295,-948.3200779483689,-2.1233859258493726,-0.02220014063708166,1.4238565820516438,stationkeeping
14010,01,45.0,-9730.816427393369,40289.44335901752,-934.0741931736236,-2.3141742552031137,0.07019102659848443,1.5151467198369388,stationkeeping
14020,01,45.0,-9754.053966253075,40289.1232103541,-921.3909727483127,-2.3403628985847273,0.03533377777618221,1.357924495720853,stationkeeping
14030,01,45.0,-9776.79390214018,40289.6092248726,-906.319329300489,-2.291415619233682,0.11501220948425624,1.5947819490228565,stationkeeping
14040,01,45.0,-9800.250486457237,40292.59694724772,-891.1740114732642,-2.3635784331802157,0.36365365006717404,1.6006201203043728,stationkeeping
14050,01,45.0,-9822.624859931158,40296.852204356124,-874.9380536673601,-2.2563227793335847,0.48899568098050117,1.7078423943959629,stationkeeping
14060,01,45.0,-9845.357075769465,40300.1608105767,-857.6866507325971,-2.2927481163485104,0.3934544738994149,1.8074586779626094,stationkeeping
14070,01,45.0,-9868.464331251429,40304.51188913116,-839.3722913303362,-2.3308517012697654,0.49632133940616774,1.9117102974786646,stationkeeping
14080,01,45.0,-9891.289226688725,40308.8690893243,-819.3676168668283,-2.303374495111447,0.49575761605369667,2.078403273144781,stationkeeping
14090,01,45.0,-9915.11681944661,40314.37712522014,-798.2192810061154,-2.4040452044965592,0.6093190957993415,2.1904258469997644,stationkeeping
14100,01,45.0,-9940.252986443056,40320.71183915454,-776.0552463955273,-2.5351110315066663,0.6904447963327126,2.2895761787762403,stationkeeping
14110,01,45.0,-9965.444357879389,40326.63647511616,-753.2909281477973,-2.5191371436333343,0.5924635961622723,2.276431824772998,non-stationkeeping
14120,01,45.0,-9990.094837949313,40333.17512254415,-729.7070574705291,-2.465048006992353,0.65386474279894,2.35838706772682,non-stationkeeping
14130,01,45.0,-10013.94166919395,40339.83057152891,-706.0293592354892,-2.3846831244636912,0.665544898475994,2.367769823503983,non-stationkeeping
14140,01,45.0,-10038.340634980792,40345.1075974176,-681.1513695291396,-2.439896578684196,0.5277025888692035,2.4877989706349593,non-stationkeeping
14150,01,45.0,-10063.162107416983,40349.97504269467,-654.3922366419138,-2.482147243619085,0.48674452770706655,2.6759132887225863,non-stationkeeping
14160,01,45.0,-10088.955828662141,40355.86586440683,-627.3843509844419,-2.5793721245157792,0.5890821712154672,2.700788565747184,non-stationkeeping
14170,01,45.0,-10115.055695795907,40362.870008525075,-599.5576189727799,-2.609986713376521,0.7004144118248248,2.782673201166193,non-stationkeeping
14180,01,45.0,-10142.914655409868,40368.27476787976,-570.15982403657,-2.7858959613961347,0.5404759354686579,2.939779493620991,non-stationkeeping
14190,01,45.0,-10171.622139606987,40374.10993624046,-541.0113307948404,-2.870748419711864,0.5835168360692622,2.914849324172952,non-stationkeeping
14200,01,45.0,-10201.91269320772,40380.57014012416,-511.4884751223926,-3.0290553600732038,0.6460203883702137,2.952285567244784,non-stationkeeping
14210,01,45.0,-10231.92592943859,40387.24848037925,-482.80950035379595,-3.0013236230869853,0.6678340255085554,2.8678974768596617,non-stationkeeping
14220,01,45.0,-10263.257958326318,40392.4239665627,-456.04142263735827,-3.1332028887727392,0.5175486183457862,2.6768077716437673,non-stationkeeping
14230,01,45.0,-10296.549876347159,40395.96673242407,-429.5252336479808,-3.3291918020841056,0.3542765861373395,2.651618898937741,non-stationkeeping
14240,01,45.0,-10330.441740973474,40399.15081876367,-403.7103303178233,-3.3891864626314643,0.31840863395985525,2.5814903330157497,non-stationkeeping
14250,01,45.0,-10365.160855521925,40403.51804133737,-378.7360728213449,-3.4719114548449452,0.43672225736980275,2.4974257496478405,non-stationkeeping
14260,01,45.0,-10400.440401436528,40408.095475081784,-352.4847292426475,-3.5279545914603654,0.4577433744415995,2.625134357869742,non-stationkeeping
14270,01,45.0,-10435.443969585058,40413.44083307769,-326.4379935487228,-3.5003568148528923,0.5345357995906914,2.6046735693924736,non-stationkeeping
14280,01,45.0,-10469.886314449732,40417.561579632784,-300.9607466097484,-3.444234486467467,0.4120746555091734,2.547724693897438,non-stationkeeping
14290,01,45.0,-10506.171044759516,40421.636832678676,-276.4006695171189,-3.6284730309784963,0.40752530458929814,2.4560077092629515,non-stationkeeping
14300,01,45.0,-10543.102901516264,40424.93899764152,-251.4930436693309,-3.693185675674855,0.33021649628453825,2.4907625847788006,non-stationkeeping
14310,01,45.0,-10579.558079473789,40427.536890707015,-226.18188781213587,-3.6455177957525016,0.25978930654935234,2.5311155857195033,non-stationkeeping
14320,01,45.0,-10616.543408134432,40430.076107152454,-200.48653385314995,-3.698532866064306,0.2539216445438257,2.569535395898592,non-stationkeeping
14330,01,45.0,-10654.525157093925,40432.475195018225,-174.06688233890034,-3.798174895949371,0.23990878657730794,2.641965151424962,non-stationkeeping
14340,01,45.0,-10691.776244681652,40435.03303854656,-148.93028118579605,-3.725108758772642,0.2557843528327989,2.513660115310429,non-stationkeeping
14350,01,45.0,-10728.184033505788,40437.214749072686,-123.42321105581999,-3.640778882413499,0.21817105261257966,2.550707012997606,non-stationkeeping
14360,01,45.0,-10765.330917097604,40441.002535320644,-97.93804995680752,-3.7146883591816366,0.37877862479548075,2.548516109901247,non-stationkeeping
14370,01,45.0,-10801.537821386162,40443.5999907526,-73.30540302088141,-3.620690428855761,0.25974554319542587,2.4632646935926106,non-stationkeeping
14380,01,45.0,-10838.412040599242,40448.53557796543,-46.2806136241006,-3.6874219213079726,0.4935587212825974,2.7024789396780813,non-stationkeeping
14390,01,45.0,-10874.312635164197,40452.23982550485,-19.575517413901746,-3.5900594564955117,0.37042475394191376,2.6705096210198858,non-stationkeeping
14400,01,45.0,-10910.262567692858,40457.631048656534,7.843892673734878,-3.5949932528662014,0.5391223151688944,2.7419410087636624,non-stationkeeping
14410,01,45.0,-10947.108342725816,40463.60173498427,34.55591124969568,-3.684577503295786,0.5970686327735949,2.6712018575960808,non-stationkeeping
14420,01,45.0,-10985.37049678718,40468.768475621175,61.365808468224245,-3.8262154061362756,0.5166740636902059,2.680989721852856,non-stationkeeping
14430,01,45.0,-11023.795286413937,40472.8983452993,90.76930149837418,-3.8424789626756812,0.4129869678124132,2.940349303014993,non-stationkeeping
14440,01,45.0,-11061.315226974208,40475.94693888018,120.59457571223841,-3.751994056027121,0.30485935808836206,2.9825274213864232,non-stationkeeping
14450,01,45.0,-11097.767384109005,40477.690458690566,150.09562707796232,-3.6452157134797987,0.17435198103852048,2.9501051365723914,non-stationkeeping
14460,01,45.0,-11133.7570092934,40479.44096239126,179.72817499528267,-3.5989625184394716,0.17505037006891416,2.9632547917320355,non-stationkeeping
14470,01,45.0,-11168.732487193092,40478.80037759534,207.02540095039484,-3.4975477899691536,-0.06405847959157551,2.729722595511215,non-stationkeeping
14480,01,45.0,-11203.956203902906,40477.91583379831,236.1598718884955,-3.522371670981442,-0.08845437970329391,2.913447093810068,non-stationkeeping
14490,01,45.0,-11240.987767610392,40475.61747082895,267.2057953530031,-3.703156370748517,-0.22983629693611068,3.1045923464507617,non-stationkeeping
14500,01,45.0,-11278.710090131684,40472.36104463648,297.6710495166713,-3.772232252129292,-0.3256426192467599,3.046525416366818,non-stationkeeping
14510,01,45.0,-11315.18545470598,40467.88384657658,328.7276015313899,-3.6475364574294526,-0.44771980598933186,3.1056552014718597,non-stationkeeping
14520,01,45.0,-11352.590545530613,40461.5734540791,359.03822671553195,-3.7405090824632685,-0.6310392497480077,3.031062518414206,non-stationkeeping
14530,01,45.0,-11389.348639045198,40455.936555670254,388.72922554122397,-3.6758093514585686,-0.563689840884608,2.969099882569201,non-stationkeeping
14540,01,45.0,-11426.746814257443,40447.92627096177,418.7406105596033,-3.739817521224589,-0.8010284708483765,3.0011385018379286,non-stationkeeping
14550,01,45.0,-11464.28624637226,40439.040439674776,449.4001170466142,-3.7539432114816664,-0.8885831286994219,3.0659506487010884,non-stationkeeping
14560,01,45.0,-11501.4794908237,40432.09986150885,479.2111663955067,-3.7193244451440024,-0.6940578165926806,2.981104934889252,non-stationkeeping
14570,01,45.0,-11539.715928908772,40425.948897779854,509.2303223860056,-3.8236438085072337,-0.615096372899143,3.001915599049886,non-stationkeeping
14580,01,45.0,-11578.283264852493,40420.0927139306,540.3461051165872,-3.8567335943720136,-0.5856183849250608,3.1115782730581643,non-stationkeeping
14590,01,45.0,-11619.367580338785,40411.96352596805,571.0032780373733,-4.108431548629165,-0.8129187962552726,3.0657172920786144,non-stationkeeping
14600,01,45.0,-11660.355845942247,40403.302812199225,601.2225561863305,-4.098826560346312,-0.866071376882809,3.0219278148957143,non-stationkeeping
14610,01,45.0,-11701.579831681292,40393.475074660215,633.7452875652758,-4.122398573904589,-0.9827737539010286,3.252273137894533,non-stationkeeping
14620,01,45.0,-11741.95217610083,40383.743640520755,666.7298286609052,-4.037234441953578,-0.9731434139462929,3.2984541095629396,non-stationkeeping
14630,01,45.0,-11782.684516050156,40373.08788781091,700.0746081461996,-4.07323399493278,-1.0655752709845934,3.334477948529431,non-stationkeeping
14640,01,45.0,-11824.16043851626,40362.786524192605,730.6772762614013,-4.147592246610215,-1.0301363618304777,3.0602668115201705,non-stationkeeping
14650,01,45.0,-11866.498594991232,40351.169271494575,760.1386497904289,-4.233815647497235,-1.1617252698028622,2.946137352902764,non-stationkeeping
14660,01,45.0,-11909.276019760855,40339.58587061175,787.4235214709335,-4.2777424769623105,-1.158340088282074,2.728487168050459,non-stationkeeping
14670,01,45.0,-11952.7208465555,40330.72544434646,815.3265197228693,-4.344482679464378,-0.8860426265286279,2.790299825193589,non-stationkeeping
14680,01,45.0,-11996.720010428391,40322.79189101727,842.3674053912595,-4.399916387289122,-0.7933553329197267,2.704088566839021,non-stationkeeping
14690,01,45.0,-12041.657943734237,40313.08912715046,869.7464404630226,-4.493793330584681,-0.9702763866809878,2.737903507176318,non-stationkeeping
14700,01,45.0,-12087.266020673474,40302.759708071964,897.079066994021,-4.560807693923776,-1.0329419078493687,2.733262653099837,non-stationkeeping
14710,01,45.0,-12132.01319845443,40292.407110640976,924.0927952347527,-4.474717778095514,-1.0352597430988093,2.7013728240731645,non-stationkeeping
14720,01,45.0,-12176.491914167793,40281.636385748636,951.2928062073807,-4.447871571336248,-1.0770724892338472,2.720001097262804,non-stationkeeping
14730,01,45.0,-12219.587997204964,40271.39174545471,977.7863621904444,-4.286391910516963,-1.0104402366906244,2.5462782508907114,stationkeeping
14740,01,45.0,-12261.41902885575,40260.94484777287,1001.859220371693,-4.158902477720765,-1.0304625552974769,2.3022853244514425,stationkeeping
14750,01,45.0,-12303.701002569605,40250.13257699299,1024.5820428695808,-4.20262345306521,-1.0667294328894623,2.165279481002244,stationkeeping
14760,01,45.0,-12346.969498964525,40238.265219597335,1046.0672613007473,-4.2996960763415295,-1.171726358843143,2.039618073300333,stationkeeping
14770,01,45.0,-12390.460491497875,40225.43780539987,1065.7499923319751,-4.320495954007023,-1.2671454511645135,1.8577615576833486,stationkeeping
14780,01,45.0,-12433.163315499818,40210.97195447148,1083.4248350757655,-4.240509665867489,-1.4301051637492892,1.6556068223227,stationkeeping
14790,01,45.0,-12475.529505370812,40197.89700479541,1098.9801024919411,-4.205619524132436,-1.2908781822666509,1.4425176778851434,stationkeeping
14800,01,45.0,-12518.204628971112,40186.01379749376,1114.2357452741085,-4.2351255097381175,-1.1716485770977823,1.4110895751328956,stationkeeping
14810,01,45.0,-12560.82275783803,40173.579644997706,1128.6024259028957,-4.228116880935865,-1.2262862423620962,1.3209344841626671,stationkeeping
14820,01,45.0,-12603.702765592156,40160.92923022364,1143.2042889995566,-4.252904996710215,-1.2475030714517328,1.3429455081468096,stationkeeping
14830,01,45.0,-12644.261884835796,40148.40333772855,1155.9596063705335,-4.020164358611523,-1.234724198612022,1.1573847129864259,stationkeeping
14840,01,45.0,-12686.006859524618,40136.149523602115,1169.0698674634114,-4.137277523745489,-1.2072485800098383,1.1914970703228673,stationkeeping
14850,01,45.0,-12728.080071940747,40123.284355105265,1180.3236548871964,-4.168766957300937,-1.2678805569990712,1.0050956194050198,stationkeeping
14860,01,45.0,-12771.416391013905,40109.75091406022,1189.4610316879002,-4.293429338251299,-1.334128284065363,0.7929641015414525,stationkeeping
14870,01,45.0,-12813.579092117581,40096.98691249374,1196.5188640282622,-4.175023300584167,-1.2569714375141112,0.584719781165306,stationkeeping
14880,01,45.0,-12855.542377899583,40082.692208751425,1202.449458090771,-4.1538619644493755,-1.4092178000760185,0.4716283416292919,stationkeeping
14890,01,45.0,-12897.025764767995,40068.57519420017,1206.4464124407853,-4.1047556899189725,-1.3909866148770305,0.2782514028873425,stationkeeping
14900,01,45.0,-12938.974615761806,40054.36583702199,1211.082163663355,-4.149949432891622,-1.3996975121017092,0.3415397556461188,stationkeeping
14910,01,45.0,-12980.61275601374,40039.472230899504,1214.9319726348433,-4.117711326246859,-1.4674143756687998,0.26271773809104293,stationkeeping
14920,01,45.0,-13023.133947607517,40026.08082191509,1218.8783968461782,-4.204521699924951,-1.3170762802031812,0.27196529660660895,stationkeeping
14930,01,45.0,-13064.47435688084,40015.27306187953,1222.1486014538905,-4.085478880278004,-1.0590697987012765,0.20415155970430054,stationkeeping
14940,01,45.0,-13105.739432840215,40005.489352198216,1224.9866870644262,-4.076766731191757,-0.9568158012712532,0.16074227522502454,stationkeeping
14950,01,45.0,-13146.266103831707,39995.14510033236,1226.074652497957,-4.001953196359455,-1.0126502237958797,-0.014028514983416923,stationkeeping
14960,01,45.0,-13188.63015601814,39986.733312759374,1226.417776713496,-4.184018705717283,-0.8198779846134067,-0.08839798096054124,stationkeeping
14970,01,45.0,-13231.090694066808,39978.8042172754,1225.919687750336,-4.192332533985225,-0.7718434183995263,-0.1723012472984124,stationkeeping
14980,01,45.0,-13273.723245055227,39970.31829057467,1224.2981213931655,-4.2081660834364865,-0.8274997322993195,-0.28426213458492405,stationkeeping
14990,01,45.0,-13317.328498827428,39961.961114917554,1221.2420820148327,-4.303810527626049,-0.814749948542732,-0.42711693815909624,stationkeeping
15000,01,45.0,-13359.790335294512,39954.93155496061,1217.4824163136232,-4.188379845698229,-0.6824883699558633,-0.49696287861208155,stationkeeping
15010,01,45.0,-13400.255418928138,39947.34905730291,1214.079298089987,-3.9879852687911423,-0.7378528628396196,-0.46103912852788476,stationkeeping
15020,01,45.0,-13439.84976950444,39941.42951943193,1208.770607481254,-3.9000538527564945,-0.5722392177786935,-0.6506843834996938,stationkeeping
15030,01,45.0,-13481.239611382112,39933.937452316604,1203.6832335820814,-4.078031390940067,-0.7293722599195608,-0.6280882384956478,stationkeeping
15040,01,45.0,-13523.315291788034,39926.2469764331,1198.93982562036,-4.145196309307681,-0.749350371985988,-0.5932860971418343,stationkeeping
15050,01,45.0,-13566.269540773748,39918.97124939117,1191.9206614163274,-4.231507139198649,-0.7081789633047129,-0.81970465370407,stationkeeping
15060,01,45.0,-13609.691026660521,39912.61905804361,1184.4466180462791,-4.2767196515430275,-0.6163251135995542,-0.8643541901354547,stationkeeping
15070,01,45.0,-13651.7292494517,39906.86525491543,1175.8014317188215,-4.1373898966565905,-0.5569829535306151,-0.9803697386521544,stationkeeping
15080,01,45.0,-13692.041500162077,39902.147627335136,1166.3268645159726,-3.9640296868239977,-0.4540553679360124,-1.062194493295909,stationkeeping
15090,01,45.0,-13729.807915532318,39896.89633475136,1156.1370808581546,-3.7091010102590793,-0.5077466346635382,-1.1325541171360523,stationkeeping
15100,01,45.0,-13765.832304274205,39890.824139046636,1145.6328770973023,-3.534565947252768,-0.5900243064910117,-1.1628828230427835,stationkeeping
15110,01,45.0,-13800.42133180915,39885.04238652478,1133.3106864076822,-3.3907789293296235,-0.561420792291333,-1.3430856994648612,stationkeeping
15120,01,45.0,-13833.830506243527,39879.62956923251,1119.6554705390915,-3.2726089040843207,-0.5250227956187447,-1.474756090739257,stationkeeping
15130,01,45.0,-13867.988759919173,39874.46609124426,1103.939567270979,-3.346870715428455,-0.5005875360007771,-1.6788411028847126,stationkeeping
15140,01,45.0,-13902.232439321717,39870.42384450719,1086.2427508367841,-3.3548906587102443,-0.3892517124232209,-1.8747665552163393,stationkeeping
15150,01,45.0,-13937.16740904856,39865.744640751895,1068.3170889314101,-3.4233060534723507,-0.45332151115487695,-1.8958127670494764,stationkeeping
15160,01,45.0,-13972.514499127556,39861.215899726354,1048.3336368973173,-3.4638183651184913,-0.4388239935212642,-2.099181876692196,stationkeeping
15170,01,45.0,-14008.478662404174,39857.10880289968,1029.1043348682106,-3.524722554009759,-0.39730685738210547,-2.0219947759916854,stationkeeping
15180,01,45.0,-14043.291876112919,39853.503385160446,1008.7723340641952,-3.4092924548971757,-0.3478545344484104,-2.1300109136471557,stationkeeping
15190,01,45.0,-14077.02846863243,39850.60841744162,988.1393255449774,-3.301387277575758,-0.27764004406228726,-2.157988182772431,stationkeeping
15200,01,45.0,-14109.101022171024,39848.36136346034,966.0868889858202,-3.135023494475747,-0.2137335922138277,-2.297441857502464,stationkeeping
15210,01,45.0,-14140.379662275687,39846.43161284521,943.2118805058165,-3.0555769166908346,-0.18285591138174578,-2.3772470343549537,stationkeeping
15220,01,45.0,-14171.353042644012,39845.08976477325,918.5171520993836,-3.0249277867317805,-0.12503334802980984,-2.556385610171943,stationkeeping
15230,01,45.0,-14202.012649686454,39843.421549452316,894.4928827084457,-2.9934596591513207,-0.15842439777594242,-2.48707137348645,stationkeeping
15240,01,45.0,-14231.0876728194,39841.7431167532,869.210656803086,-2.835322373450023,-0.16026479272343191,-2.6100872110352067,stationkeeping
15250,01,45.0,-14258.008057058714,39840.53233439067,841.9327604194776,-2.6205083424056306,-0.1144628782859756,-2.8065273351260593,stationkeeping
15260,01,45.0,-14282.650594611745,39838.196269964756,814.5678895798558,-2.393625234958354,-0.22752521215094645,-2.812470898752252,stationkeeping
15270,01,45.0,-14307.139368174705,39836.09566083304,787.2166321251536,-2.378740232079158,-0.20481162572071962,-2.808377157191788,stationkeeping
15280,01,45.0,-14332.652756219184,39832.32077206067,759.4720278731794,-2.4813542127553387,-0.3725242797557853,-2.8448587071343523,stationkeeping
15290,01,45.0,-14356.171667769537,39829.5547341835,731.5896897516322,-2.2828616337032144,-0.2725635128059927,-2.8558163135055654,stationkeeping
15300,01,45.0,-14378.015132224342,39826.62343179644,703.8304741083881,-2.184346445480514,-0.29313023870540483,-2.775921564324416,non-stationkeeping
15310,01,45.0,-14400.74896823032,39823.385516956856,677.6835772804044,-2.273383600597846,-0.3237914839588371,-2.614689682798372,non-stationkeeping
15320,01,45.0,-14424.09487205588,39820.18647588397,654.5299195213495,-2.334590382555996,-0.31990410728856195,-2.315365775905485,non-stationkeeping
15330,01,45.0,-14447.768788271183,39816.97416485447,631.6308645040559,-2.3673916215302966,-0.32123110294986734,-2.289905501729356,non-stationkeeping
15340,01,45.0,-14472.32422453089,39811.374872093584,609.294072939171,-2.455543625970605,-0.5599292760892937,-2.2336791564884964,non-stationkeeping
15350,01,45.0,-14498.399648537501,39806.655893632225,588.5095845467825,-2.6075424006610235,-0.4718978461356884,-2.0784488392388463,non-stationkeeping
15360,01,45.0,-14523.72137511721,39801.9251397807,567.8678485636601,-2.532172657970931,-0.47307538515252046,-2.064173598312239,non-stationkeeping
